texto,is_offensive,label
KKKKKKKKKK falo tudo cara...a mulher tenta fuder toda a porra da história dos lobisomens e vampiros!,OFF,1
"USER Isso é uma vergonha para o Brasil, nosso país não é lá dessas coisas mas com esse anuncio piorou, até o futebol tá dentro disso, isso é uma vergonha para o nosso país!!!!!!!!!",OFF,1
USER de mais! Jogou fora um projeto de 3/4 anos fora em 2 minutos. Agora aguente as consequências,OFF,1
USER é uma gordinha muito bonita,OFF,1
"USER USER Cala boca, moleque. Estes são os ministros que mais fizeram em toda as história. Essa tia birrinha é muito infantil",OFF,1
"Não tem mais o que conversar,tem que afastar logo esse presidente vagabundo!",OFF,1
Fala bem pra caramba,NOT,0
rt USER quem come primeiro a parte da bolacha é demente URL,OFF,1
foda-se Estamos Junto USER !!!!,OFF,1
"Num dos momentos mais triste e terrível do Brasil e do mundo e esse bosta está fazendo campanha e politicagem, e um bando de burros e egoísta apoiando enquanto outros choram pela perda dos seu entes queridos, nesse momento tenho vergonha de ser brasileiro.😢",OFF,1
"USER é USER USER ""ent o USER USER levanta, vc não tá de hóspede""",OFF,1
"USER USER USER USER USER OS MESMO OLHOS QUE EU , USER , CRESPÚSCULO do CRL USERUSERUSER",OFF,1
"USER USER Vc sabe que o autor desse livro estava drogado quando o escreveu? O Zeca Dirceu , com família de ladrões , alucina tbém!😂😂😂",OFF,1
USER USER USER QUE ACHOU ESSA PROPAANDO HORRÍVEL QUE SEM NOÇÃO,OFF,1
"Parabéns pelo comentário, São hipócritas mesmo",OFF,1
"Nao suporto essa Carol, ela parece ta drogada o tempo todo.",OFF,1
"USER USER eu sou o moleque ridículo, disse a criança com desenho animado no Nick. 🤦🏻‍♂️",OFF,1
"USER Isso mesmo. Chamem negros de neguim, mandem todos tomar no cu, digam que só tem puta, e não esqueçam de falar das mocreias. Ah e tem que chamar todo mundo de analfabeto funcional com toxoplasmose. A não ser os que acreditam em terra plana e pezao.",OFF,1
USER muie e o diabo yo..,OFF,1
USER menina chata,OFF,1
"É USER,fumou muita maconha,bebeu demais e falou muita merda também,que sirva de lição e boa sorte na sua caminhada!!!",OFF,1
USER kkkkkkkkkkkkkk boca suja,OFF,1
Não entendo o pq desses famosos serem tão cafonas…,OFF,1
tá mas pq tu mordeu o pimentão caraio URL,OFF,1
"so merda. tem medo, das pessoas wue falam o que pensão",OFF,1
"USER não entendo , pq USER USER fica com medo dela ? USER tem homem nessa porra não .......",OFF,1
Quando esse presente morrer logicamente sem dúvida nenhuma o nome dele serás escrito no livro das trevas do fogo do inferno 👹💀🔥isso sim ele vai pro fogo do inferno,OFF,1
"é isso, a ultima coisa massa foi o mendigo ter dito que votou no bolsonaro, agora depois disso tá tendo só imbecilidade URL",OFF,1
"Esse mendigo fala melhor que os caras que estar entrevistando ele, USER USER aprende falar um pouco com esse cara kkkkkk",OFF,1
USER USER USER USER É USER USER QUE USER FALA É USER USER USER NO CU COMO USER USER USER USER USER-SE USER USER DE CREPUSCULO QUEM É USER DESSA MERDA FILME MUSERS PARADO USER SE USER É USER USER FELIPÃO USER USER USER USER USER NO CU,OFF,1
USER Vtc tô esperando vc voltar fdp,OFF,1
"USER Vou queimar minha cota de hate diário recreativo com prazer: vai se fuder, bando de canalhas!",OFF,1
">>62753eu estou tentando comer ela, mas tá complicado. ela é virgem e está complicado até de eu passar a mão na buceta dela. essa porra tá muito estranha, acho que vou pagar a foda fora.",OFF,1
"USER USER USER No, porque también asesinan a personas inocentes, muchachos que solo por estar en el lugar equivocado pagan lo que no deben Para eso están las leyes o, acaso tú crees que los policías y militares no son corruptos, sadicos, enfermos mentales? Crees que no hay de todo allí ?",OFF,1
Homem é um bicho estranho ao mesmo tmp ridículo 🤣,OFF,1
USER USER se mancaaaaa eh a miley ze buceta,OFF,1
Todos deveriam sumir do Brasil..abandonar esse país onde leis protegem bandidos,OFF,1
quem acha que a jogo ta errada PASSA PANO PRA USER e é FOLGADO PRA USER,OFF,1
A juiza é pilantra igual a Sergio USER quer impor a lei da mordaça ameaçando e obrigado o rél o expresidente Lula a ficar calado Armação geral do judiciario partidario de Curitiba de Sergio USER,OFF,1
Ele mandou um foda-se pros apoiadores dele KKKKKKK,OFF,1
"USER USER USER ""pedófilo"" KKKKK mds é tanta idiotice q chega a ser engraçado",OFF,1
"Que nojo desses comentarios...todo mundo merece respeito,quando vcs vao entender isso?",OFF,1
USER Seus bando de ladrões. HASHTAG,OFF,1
Não esse tipo de viadoh tosco 🤢🤮 URL,OFF,1
"No gracias, ya suficiente tenemos con Castillo y la bancada PL como para aguantar a más gente incompetente e ignorante URL",OFF,1
USER USER USER USER huy si el burro hipócrita,OFF,1
USER USER USER USER era p ser uma ofensa?? antes ter 5kg em cada uma doq parecer uma gordola enorme,OFF,1
"USER USER fanaticos não, de qualquer pessoas que tenha mais de 2 neurônios",OFF,1
suma logo seu insuportável do cacete vai se fuder ome macho chato da porra ta na hr de tirar meu nome da boca ja que eu sou tão lixo como dizes,OFF,1
"Fiz Strogonoff e estou na maior larica e logo vou comer com feijão, FODACE Meu corpo minhas regras",OFF,1
"Sla viado, depois desse ""exposed"" aí q eu vi pqp, eu não sei quem é pior vsfd, só sei q mais uma vez se prova q mono yasuo é tudo doente",OFF,1
"No final a única que foi prejudicada mesmo, foi a própria USER, os vagabundos já estão felizes e transando! USER",OFF,1
"USER está mandando muito tomare que perca,está se achando a dona se fosse eu já teria quebrado a cara drla",OFF,1
"As leis do Brasil, para este caso, são porcas!",OFF,1
RT USER: gordo mantecolero no puedo más,OFF,1
eu vou ser uma pessoa que saiu do lixo pro luxo sem saber matem谩tica b谩sica sim!!!!!!!,OFF,1
"O comunismo deveria ser criminalizado USER pois escraviza o próprio povo: USER trabalha pro governo, compra do governo, não pode morar onde quer, nem trabalhar onde quer e muito menos deixar o país. É um grande presídio!",OFF,1
USER USER FOD A,OFF,1
USER Jajajaja no le gusto lo que le dije que me bloqueo hahaha parece bicha 😂🤣,OFF,1
USER USER USER este hijueputa guerrilero... Negriando a la humilde feminazi...,OFF,1
USER USER lamentável acredita que existe pessoas que apóia o LGBT,OFF,1
A internet permite quem tá lá na puta que pariu me estressar aqui no confy do meu lar 🤦🏻‍♀️,OFF,1
"USER apaixonou kkkkk vc voltará morar em planaltina, sim povo de lá é acolhedor, kkkkkkkkkk",NOT,0
"estou impressionado com a maldade dos canceladores porque eles sabem que nem o USER nem o USER estavam defendendo o nazismo. Eu confesso que não gosto nem do USER nem do USER, mas mentir pra prejudicar eles seria algo atormentador. Cuidado a todos que defendem essa hipócrita cultura de cancelamento; um dia serão atacados por ela.",OFF,1
USER USER ESTA USER EM TUDO MENOS NA PARTE QUE USER USER Q A USER E USER USER ELA E USER PRA KRL,OFF,1
USER Sim. Duas porcarias.,OFF,1
Meu USER mas eu tô para ver uma pessoa Cara de Pau igual esse sujeito,OFF,1
"O estado é uma organização criminosa e terrorista. Ele que fez o holocausto, ele que fez as ditaduras, ele que fez as guerras, ele que fez a pandemia. É simple resolver o problema =)",OFF,1
Tiro de contexto o que mlk USER só falou merda e quer tá certo,OFF,1
"Precisamos sim falar sobre isso...USER É USER, ASSIM COMO COMUNISMO. em poucos minutos de pesquisa qualquer um descobre que o USER USER matou tanto quanto ou até mais que o próprio nazismo, Condenar um e relativizar outro é hipocrisia!",OFF,1
"USER USER Kakakakakak esse povo no Br só escuta sertanojo, bregafunk e todas essas porcarias, por isso nao conhece musica de verdade.",OFF,1
USER USER USER Meu pau no seu botão,OFF,1
"Chicos las caras de larreta no puede ser, psicopata como mínimo URL",OFF,1
"Alguém tem o link pro ""Orgia de Traveco"" original? N consigo mais achar",OFF,1
"O cara transou com a mulher do outro e ainda cita Deus. Pra mim isso é hipocrisia igual dizer: eu sou o mais humilde da festa. USER que se solidarizou, por favor tenha pena de como a situação de rua destrói alguém, e não do pecador em sí. Não estou dizendo para jogar pedras, estou pedindo que deixe de ser influenciado e reconheça o vitimismo onde há.",OFF,1
a USER eu rrUSER pra porra e USER nunca usa a porra da camUSERseta no fUSERlme,OFF,1
"Não justifica a agressão.!!! Mas infelismente nunca na história das eleições deste país , alguém plantou tanto ódio na própria população. Idiotas partidários ferram esta nação. Um preso sendo cogitado como presidente, o outro, um omisso e corrupto sem preparo algum sendo ovacionado. Um belo combustível para subletrados fazerem o caos no país. Não se trata de partido, mas bom senso e coerência entre esquerda e direita. Alimentamos divisões de todas as formas nesta nação. Enquanto não olharmos para o próximo, e ve-lo como ser humano, estaremos fadados a isso. Lastimável!!!!!",OFF,1
odeio meu padrasto machista abusado do caralho,OFF,1
O cara é um orador usou muitas técnicas de discurso e hipnose conversasional caramba!,OFF,1
"USER USER veja os videos do mito, o babaca.",OFF,1
"USER Os caminhoneiros estão na merda, Bolsonaro não está nem aí o diesel caríssimo e tem caminhoneiros ainda apoiando o Bolsonaro, essa turma tem mais é que se foder tem que pagar o diesel a 10 reais o litro para pastar no mato. Típico de pessoas sem inteligência.",OFF,1
"pois é,decaiu depois de sofrer uma lavagem cerebral das feministas",OFF,1
RT USER: tenho cara de idiota? não responda.,OFF,1
Bandidos nojentos,OFF,1
Como explicar pras crianças USER é lgbt? Que porra é essa bk?,OFF,1
"ô véi, na moral: Quem fala mal do novo filme do Batman ( o famoso The Batman) é otário.",OFF,1
"KKKKKKKKK .... SEM A PORRA DE UM MOTIVO ......... E UMA USER DE OLHARES USER USER!!!!!! .......USER Eu sou fã da SAGA, mas USER USER é muito bom......, pior que seus videos fazem sentidos ....... não canso de ver",OFF,1
"USER USER esse cara e USER engraçado veja a menina ""USER manda aki USER""",OFF,1
"USER KAKAKAKKAKAA PORRA, ELA Q MORRA MN, EU EINN PALHAÇADA, TU É PERFEITA MN VSF",OFF,1
USER USER tem vida seu peido do capeta! kkkkkkkkkkkkkkkkkkk,OFF,1
Esse USER vai acabar se matando MDS muito pressão encima dele kkkkkkk,OFF,1
Ele tem problema psicológico...,OFF,1
"USER não vou mais assistir esse canal de televisão, vocês são todos uns traidores da pátria",OFF,1
Que homem ridículo,OFF,1
"Sim ele é inteligente,mais ele só está falando bem dela porquê gostou da transa,agora não venha tratar ele como um santo!",OFF,1
E o bonde da Chatuba neguinho .. Beira mar falo ossama so eu o selcinho choro ue se fudeu .. e o barato e louco e o processo e lento liberdade pros ja pros irmão do sofrimento 💪🏾🙏🏽🥋🥋🐻🐻🚩🚩🔐🔒🙌🏾 HASHTAG,OFF,1
queria o dedo quente no cu gelado foi foda ! rialtao ! UIASUIASUIUASIAS ' USER USER manda muito ! abraço,OFF,1
"USER me mando un link todo raro, no me termine de meter, se mando solo y ya hay como 8 personas preguntándome que qué es eso, que pena marica, cómo se te ocurre",OFF,1
vampiro de merda!!!!!!!,OFF,1
Esse demente precisa de um psiquiatra. um verdadeiro idiota com mania de perseguição.,OFF,1
"O povo é estuprado por esse governo de merda todo dia, aí quando tem a chance de economizar um pouco, vem o empresário filho da puta que vive de vender produto merda pra tentar acabar com isso... URL",OFF,1
"USER USER, deixa o Felipe em paz, cada um tem suas opiniões. USER é apenas um troll que não sabe de nada, aposto que nem viu o filme",OFF,1
O bispo Valdomiro USER a mesma coisa pra ganha ibop ?? Cu sujo memo esse bolsonaro,OFF,1
"Achei foi pouco, homem escroto!",OFF,1
"É importante dizer uma coisa : Nem sempre a pratica acompanha os discursos. O comunismo por exemplo, fala de uma tal ""igualdade"", um mundo utópico, mas a verdade é que o USER foi e é o sistema que mais matou e mata. Os países da América do Sul estão passando por essa desgraça. De ontem para hoje, centenas de pessoas que se disseram ofendidas pela fala do Monark, horas depois publicaram em suas redes sociais ""USER matou foi pouco"", ou seja, uma hipocrisia absurda : Indignação por um sistema maldito que matou 6 milhões, mas exaltando outro sistema maldito que matou 100 milhões. Lembrando que o comunismo matou negros, gays, mulheres, crianças, cristãos etc. Todos esses sistema de poder são USER! Todos só espalharam morte nessa terra.",OFF,1
"RT USER: Seguidores queridos se dizem de direita e segue um lixo deste assume melhor eu ficar só com os antigos que conheço, por…",OFF,1
Falou merda (como muitas vezes)… Mas dessa vez foi uma merda grande!!! O USER e o USER não podem pagar pela merda do Monark!!! A vida segue!,OFF,1
"Mi sueño no es hacer feliz a nadie, mi sueño es verme en un futuro lejos de gente estupida que me rodee.",OFF,1
"USER USER USER Na hora de fazer o filho com um cara mau caráter foi bom, né? Vou deixar mais claro: pai é quem faz, quem cria é Otário. Se o cara quiser criar o filho de outro cara blz, mas eu não prestaria esse papel. A responsabilidade nao seria minha minha.",OFF,1
Retardada,OFF,1
Essa mulher vai encarar a realidade um dia ! Se aproveitando da fragilidade de um homem carente e muito carnal . Pois isso é totalmente abominável aos olhos de Deus . Mulher carnal sem Deus ! Maligna possuída por um espírito de prostituição .,OFF,1
"USER citam eles como exemplo de vida né... de país desenvolvido. meu cu po são ricos e nada mais. e pago pau nos esportes pra eles, só",OFF,1
Como que o cara conseguiu defender o nazismo ?? USER tem q parar de usar droga na moral,OFF,1
Que vergonha esse pais só tem gay,OFF,1
pqp minha vida é um meme pq só cmg acontece essas coisas,OFF,1
USER USER Torcia por ela. Agora se mostrou mais um saco de lixo lá dentro! Falta de caráter é um dos piores defeitos que um ser humano pode ter. Firmou um acordo e em menos de 1 semana voltou atrás no que disse . Mostrou que a palavra dela vale menos que um risco n’agua. Vai se queimar 🔥,OFF,1
to sendo bem trouxa me submetendo a isso mds,OFF,1
"Inacreditável que as pessoas aqui nos comentários vejam o cara expor a mulher dizendo em detalhes pornográficos o que ele fez com ela e ainda insistam nessa balela que o cara ""respeita as mulheres"". O cara que fez gestos obscenos para uma menor (a filha da mulher em questão)! O povo brasileiro nasceu para ser feito de idiota, não é possível!",OFF,1
mano esse gangjae é um demonio FUDIDO INSUPORTÁVEL SE ACEITASSE QUE É UM FRACASSADO ERA MELHOR SEU LIXO PORCO NOJENTO DE MERDA SMT SEU BOSTINHA,OFF,1
Caramba que história louca,OFF,1
"Kkkkkkkkkkkkkkkk, malandro demais. A mulher quis dá, ele não tem culpa. O corno bravo do marido que fica insistindo que foi estupro.",OFF,1
USER USER USER ñ é um bom jogador ele é um bom farsante,OFF,1
USER USER se le olvido decir que es un violador y manipulador mentiroso,OFF,1
"Se perder a liberdade é tão ruim qt perder a vida, que tipo de saidinha têm as vítimas? Esse povo de mitsubish, óculos escuros, bem vestidos, essa ordinária parece uma madame. Mas tem a moral mais suja que uma foça. É óbvio que está errada essa filosofia! Poxa! E daí se eles vão ter a sensação sação de estar perdendo a vida? O que se planta se colhe. USER não pensaram antes de fazer akela atrocidade. Tinham sim, que sair pra limpar valeta e voltar. Somente.",OFF,1
